tbl,id,country,state_province,county,latitude,longitude
vfoi,32110501,Brazil,Mato Grosso,NA,9999,9999
vfoi,32111707,Brazil,Mato Grosso,NA,9999,9999
vfoi,32112382,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32112530,Brazil,Mato Grosso,NA,9999,9999
vfoi,32114622,Brazil,Mato Grosso,NA,9999,9999
vfoi,32124428,Brazil,Espirito Santo,Venda Nova Do Imigrante,9999,9999
vfoi,32132373,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32133772,Brazil,Minas Gerais,Salto Da Divisa,9999,9999
vfoi,32134219,Brazil,Mato Grosso,NA,9999,9999
vfoi,32137110,Brazil,Mato Grosso,NA,9999,9999
vfoi,32145543,Brazil,Mato Grosso,NA,9999,9999
vfoi,32149511,Brazil,Mato Grosso,NA,9999,9999
vfoi,32158958,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32159342,Brazil,Rio Grande do Sul,NA,9999,9999
vfoi,32160927,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32161342,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32162117,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,32172760,Brazil,Mato Grosso,NA,9999,9999
vfoi,32172934,Brazil,Mato Grosso,NA,9999,9999
vfoi,32173392,Brazil,Mato Grosso,NA,9999,9999
vfoi,32175839,Brazil,Mato Grosso,NA,9999,9999
vfoi,32178147,Brazil,Mato Grosso,NA,9999,9999
vfoi,32181826,Brazil,Mato Grosso,NA,9999,9999
vfoi,32181841,Brazil,Pernambuco,Goiana,-7.4,356
vfoi,32182921,Brazil,Mato Grosso,NA,9999,9999
vfoi,32183076,Brazil,Mato Grosso,NA,9999,9999
vfoi,32184472,Brazil,Mato Grosso,NA,9999,9999
vfoi,32186894,Brazil,Mato Grosso,NA,9999,9999
vfoi,32187895,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32194699,Brazil,Mato Grosso,NA,9999,9999
vfoi,32196224,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32204310,Brazil,Mato Grosso,NA,9999,9999
vfoi,32204509,Brazil,Mato Grosso,NA,9999,9999
vfoi,32209610,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32209644,Brazil,Mato Grosso,NA,9999,9999
vfoi,32212578,Brazil,Mato Grosso,NA,9999,9999
vfoi,32217533,Brazil,Mato Grosso,NA,9999,9999
vfoi,32219785,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32221508,Brazil,Mato Grosso,NA,9999,9999
vfoi,32227035,French Guiana,NA,NA,402,-52.3666667
vfoi,32229431,Brazil,Espirito Santo,Viana,9999,9999
vfoi,32231444,Brazil,Mato Grosso,NA,9999,9999
vfoi,32239030,Brazil,Mato Grosso,NA,9999,9999
vfoi,32241871,Brazil,Mato Grosso,NA,9999,9999
vfoi,32244029,Brazil,Rio de Janeiro,Itatiaia,999.9,999.9
vfoi,32245130,Brazil,Mato Grosso,NA,9999,9999
vfoi,32245930,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32247599,Brazil,Mato Grosso,NA,9999,9999
vfoi,32248622,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32256637,Brazil,Mato Grosso,NA,9999,9999
vfoi,32261959,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32276704,Brazil,Mato Grosso,NA,9999,9999
vfoi,32277587,Brazil,Mato Grosso,NA,9999,9999
vfoi,32278332,Bolivia,NA,NA,9999,9999
vfoi,32288417,Brazil,Sao Paulo,NA,9999,9999
vfoi,32289355,Brazil,Mato Grosso,NA,9999,9999
vfoi,32290627,Brazil,Mato Grosso,NA,9999,9999
vfoi,32291089,Brazil,Mato Grosso,NA,9999,9999
vfoi,32291834,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,32292441,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32296624,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32296928,Brazil,Mato Grosso,NA,9999,9999
vfoi,32297255,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32298850,Brazil,Minas Gerais,NA,9999,9999
vfoi,32300371,Brazil,Mato Grosso,NA,9999,9999
vfoi,32303700,Brazil,Mato Grosso,NA,9999,9999
vfoi,32308120,Brazil,Mato Grosso,NA,9999,9999
vfoi,32310296,Brazil,Mato Grosso,NA,9999,9999
vfoi,32310366,Brazil,Mato Grosso,NA,9999,9999
vfoi,32312575,Brazil,Mato Grosso,NA,9999,9999
vfoi,32314236,Brazil,Mato Grosso,NA,9999,9999
vfoi,32319556,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32320175,Brazil,Mato Grosso,NA,9999,9999
vfoi,32322745,Brazil,Minas Gerais,NA,9999,9999
vfoi,32324482,Brazil,Espirito Santo,Linhares,9999,9999
vfoi,32324823,Brazil,Espirito Santo,NA,9999,9999
vfoi,32325280,Brazil,Mato Grosso,NA,9999,9999
vfoi,32325462,Brazil,Mato Grosso,NA,9999,9999
vfoi,32329868,Brazil,Mato Grosso,NA,9999,9999
vfoi,32330285,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32330409,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,32332435,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,32340586,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,32342440,Brazil,Mato Grosso,NA,9999,9999
vfoi,32344884,Canada,British Columbia,NA,51.9666667,-1191.466667
vfoi,32346850,Brazil,Mato Grosso,NA,9999,9999
vfoi,32350274,Brazil,Mato Grosso,NA,9999,9999
vfoi,32354596,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,32354964,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32359489,Brazil,Mato Grosso,NA,9999,9999
vfoi,32364530,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32365225,Brazil,Mato Grosso,NA,9999,9999
vfoi,32366573,Brazil,Mato Grosso,NA,9999,9999
vfoi,32368706,Brazil,Mato Grosso,NA,9999,9999
vfoi,32372723,Brazil,Mato Grosso,NA,9999,9999
vfoi,32374579,Brazil,Mato Grosso,NA,9999,9999
vfoi,32374933,Brazil,Mato Grosso,NA,9999,9999
vfoi,32375262,Brazil,Mato Grosso,NA,9999,9999
vfoi,32375751,Brazil,Goias,NA,9999,9999
vfoi,32377266,Brazil,Mato Grosso,NA,9999,9999
vfoi,32384010,Brazil,Mato Grosso,NA,9999,9999
vfoi,32386829,Brazil,Rio de Janeiro,Mage,999.9,999.9
vfoi,32392035,Brazil,Minas Gerais,Diamantina,9999,9999
vfoi,32392581,Brazil,Mato Grosso,NA,9999,9999
vfoi,32392897,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32407146,Brazil,Mato Grosso,NA,9999,9999
vfoi,32416211,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,32418778,Brazil,Mato Grosso,NA,9999,9999
vfoi,32420819,Brazil,Mato Grosso,NA,9999,9999
vfoi,32427245,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32429130,Canada,Northwest Territories,NA,691.7916667,-133.0375
vfoi,32429342,Brazil,Mato Grosso,NA,9999,9999
vfoi,32431897,Brazil,Mato Grosso,NA,9999,9999
vfoi,32434087,Brazil,Mato Grosso,NA,9999,9999
vfoi,32434877,Brazil,Rio de Janeiro,Itatiaia,999.9,999.9
vfoi,32441878,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,32445396,Brazil,Mato Grosso,NA,9999,9999
vfoi,32449934,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,32453883,Brazil,Mato Grosso,NA,9999,9999
vfoi,32453934,Brazil,Mato Grosso,NA,9999,9999
vfoi,32454494,Brazil,Mato Grosso,NA,9999,9999
vfoi,32454519,Brazil,Mato Grosso,NA,9999,9999
vfoi,32455580,Brazil,Espirito Santo,Santa Maria De Jetiba,9999,9999
vfoi,32458293,Brazil,Mato Grosso,NA,9999,9999
vfoi,32465625,Brazil,Mato Grosso,NA,9999,9999
vfoi,32466347,Brazil,Mato Grosso,NA,9999,9999
vfoi,32467458,Brazil,Mato Grosso,NA,9999,9999
vfoi,32468359,Brazil,Mato Grosso,NA,9999,9999
vfoi,32473684,Brazil,Mato Grosso,NA,9999,9999
vfoi,32479891,Brazil,Mato Grosso,NA,9999,9999
vfoi,32480576,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,32484518,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32487455,Brazil,Mato Grosso,NA,9999,9999
vfoi,32494698,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32497858,Brazil,Mato Grosso,NA,9999,9999
vfoi,32498086,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32500639,Brazil,Mato Grosso,NA,9999,9999
vfoi,32504019,Brazil,Mato Grosso,NA,9999,9999
vfoi,32507591,Brazil,Mato Grosso,NA,9999,9999
vfoi,32512458,Brazil,Rondonia,Porto Velho,-850.268611,-6356.40139
vfoi,32513223,Brazil,Amazonas,NA,9999,9999
vfoi,32513635,Brazil,Rio de Janeiro,NA,999.9,999.9
vfoi,32521892,Brazil,Mato Grosso,NA,9999,9999
vfoi,32522554,Brazil,Mato Grosso,NA,9999,9999
vfoi,32524796,Brazil,Mato Grosso,NA,9999,9999
vfoi,32525238,Brazil,Espirito Santo,Santa Leopoldina,999.9,999.9
vfoi,32526269,Brazil,Amazonas,NA,9999,9999
vfoi,32526961,Brazil,Mato Grosso,NA,9999,9999
vfoi,32528063,Brazil,Mato Grosso,NA,9999,9999
vfoi,32540035,Brazil,Mato Grosso,NA,9999,9999
vfoi,32540855,Brazil,Mato Grosso,NA,9999,9999
vfoi,32541384,Brazil,Mato Grosso,NA,9999,9999
vfoi,32547628,Brazil,Mato Grosso,NA,9999,9999
vfoi,32547802,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,32548977,Brazil,Sao Paulo,Cananeia,-1.00E+11,-173.156
vfoi,32550002,Brazil,Mato Grosso,NA,9999,9999
vfoi,32551217,Brazil,Mato Grosso,NA,9999,9999
vfoi,32555633,Brazil,Mato Grosso,NA,9999,9999
vfoi,32562312,Brazil,Mato Grosso,NA,9999,9999
vfoi,32567358,Brazil,Minas Gerais,Itabirito,9999,9999
vfoi,32567977,Brazil,Mato Grosso,NA,9999,9999
vfoi,32570619,Brazil,Mato Grosso,NA,9999,9999
vfoi,32573599,Brazil,Mato Grosso,NA,9999,9999
vfoi,32578780,Brazil,Mato Grosso,NA,9999,9999
vfoi,32581458,Brazil,Mato Grosso,NA,9999,9999
vfoi,32583151,Brazil,Mato Grosso,NA,9999,9999
vfoi,32583234,Brazil,Mato Grosso,NA,9999,9999
vfoi,32583399,Brazil,Parana,NA,9999,9999
vfoi,32586328,Brazil,Mato Grosso,NA,9999,9999
vfoi,32587924,Brazil,Mato Grosso,NA,9999,9999
vfoi,32588858,Brazil,Mato Grosso,NA,9999,9999
vfoi,32593388,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,32596081,Brazil,Mato Grosso,NA,9999,9999
vfoi,32596371,Brazil,Mato Grosso,NA,9999,9999
vfoi,32596853,Brazil,Mato Grosso,NA,9999,9999
vfoi,32598771,Brazil,Mato Grosso,NA,9999,9999
vfoi,32602460,Brazil,Mato Grosso,NA,9999,9999
vfoi,32605234,Brazil,Mato Grosso,NA,9999,9999
vfoi,32606441,Brazil,Mato Grosso,NA,9999,9999
vfoi,32614721,Brazil,Mato Grosso,NA,9999,9999
vfoi,32617362,Brazil,Minas Gerais,NA,9999,9999
vfoi,32620065,Brazil,Mato Grosso,NA,9999,9999
vfoi,32622035,Brazil,Mato Grosso,NA,9999,9999
vfoi,32622642,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,32626257,Brazil,Goias,NA,9999,9999
vfoi,32629120,Brazil,Mato Grosso,NA,9999,9999
vfoi,32629664,Brazil,Mato Grosso,NA,9999,9999
vfoi,32636878,Brazil,Mato Grosso,NA,9999,9999
vfoi,32638346,Brazil,Mato Grosso,NA,9999,9999
vfoi,32644275,Brazil,Sao Paulo,Santo Andre,-1922250000,-58.7673
vfoi,32644714,Brazil,Mato Grosso,NA,9999,9999
vfoi,32644857,Brazil,Goias,NA,9999,9999
vfoi,32646862,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,32647223,Brazil,Mato Grosso,NA,9999,9999
vfoi,32648566,Brazil,Mato Grosso,NA,9999,9999
vfoi,32653935,Brazil,Mato Grosso,NA,9999,9999
vfoi,32654280,Brazil,Mato Grosso,NA,9999,9999
vfoi,32659749,Brazil,Mato Grosso,NA,9999,9999
vfoi,32661898,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,32661907,Brazil,Rio Grande do Sul,NA,9999,9999
vfoi,32664008,Brazil,Mato Grosso,NA,9999,9999
vfoi,32665169,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,32669062,Brazil,Minas Gerais,Alto Caparao,-20.419722,-4150.73333
vfoi,32669657,Brazil,Minas Gerais,Aiuruoca,9999,9999
vfoi,32671809,Brazil,Mato Grosso,NA,9999,9999
vfoi,32672915,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32672954,Brazil,Minas Gerais,Mariana,9999,9999
vfoi,32673329,Brazil,Mato Grosso,NA,9999,9999
vfoi,32674134,Brazil,Rio Grande do Sul,NA,9999,9999
vfoi,32674958,Brazil,Mato Grosso,NA,9999,9999
vfoi,32675618,Brazil,Mato Grosso,NA,9999,9999
vfoi,32677487,Brazil,Mato Grosso,NA,9999,9999
vfoi,32678630,Brazil,Sao Paulo,Cananeia,-1.00E+11,-173.156
vfoi,32679578,Brazil,Mato Grosso,NA,9999,9999
vfoi,32680649,Brazil,Mato Grosso,NA,9999,9999
vfoi,32681745,Brazil,Mato Grosso,NA,9999,9999
vfoi,32688423,Brazil,Mato Grosso,NA,9999,9999
vfoi,32688489,Brazil,Sao Paulo,NA,9999,9999
vfoi,32688561,Brazil,Mato Grosso,NA,9999,9999
vfoi,32688794,Brazil,Mato Grosso,NA,9999,9999
vfoi,32689643,Brazil,Sao Paulo,Cananeia,-1.00E+11,-173.156
vfoi,32690552,Brazil,Mato Grosso,NA,9999,9999
vfoi,32707135,Brazil,Mato Grosso,NA,9999,9999
vfoi,32707329,Brazil,Mato Grosso,NA,9999,9999
vfoi,32708921,Brazil,Mato Grosso,NA,9999,9999
vfoi,32712923,Brazil,Mato Grosso,NA,9999,9999
vfoi,32716930,Brazil,Mato Grosso,NA,9999,9999
vfoi,32722681,Brazil,Mato Grosso,NA,9999,9999
vfoi,32724701,Brazil,Mato Grosso,NA,9999,9999
vfoi,32731403,Brazil,Mato Grosso,NA,9999,9999
vfoi,32733741,Brazil,Mato Grosso,NA,9999,9999
vfoi,32738352,Brazil,Mato Grosso,NA,9999,9999
vfoi,32739251,Brazil,Minas Gerais,Salto Da Divisa,9999,9999
vfoi,32739945,Brazil,Mato Grosso,NA,9999,9999
vfoi,32743294,Brazil,Mato Grosso,NA,9999,9999
vfoi,32745240,Brazil,Mato Grosso,NA,9999,9999
vfoi,32749277,Brazil,Mato Grosso,NA,9999,9999
vfoi,32749806,Brazil,Mato Grosso,NA,9999,9999
vfoi,32752643,Brazil,Mato Grosso,NA,9999,9999
vfoi,32756121,Brazil,Mato Grosso,NA,9999,9999
vfoi,32756413,Brazil,Goias,NA,9999,9999
vfoi,32759056,Brazil,Mato Grosso,NA,9999,9999
vfoi,32760095,Brazil,Mato Grosso,NA,9999,9999
vfoi,32761071,Brazil,Mato Grosso,NA,9999,9999
vfoi,32762936,Brazil,Mato Grosso,NA,9999,9999
vfoi,32763784,Brazil,Espirito Santo,Linhares,9999,9999
vfoi,32766842,Brazil,Mato Grosso,NA,9999,9999
vfoi,32768567,Brazil,Mato Grosso,NA,9999,9999
vfoi,32769187,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,32771371,Brazil,Minas Gerais,Sao Goncalo Do Rio Preto,9999,9999
vfoi,32771624,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32773654,Brazil,Mato Grosso,NA,9999,9999
vfoi,32773847,Brazil,Mato Grosso,NA,9999,9999
vfoi,32775183,Brazil,Pernambuco,NA,-658.2,-322.883333
vfoi,32779068,Brazil,Mato Grosso,NA,9999,9999
vfoi,32779755,Brazil,Mato Grosso,NA,9999,9999
vfoi,32780557,Brazil,Mato Grosso,NA,9999,9999
vfoi,32782065,Brazil,Mato Grosso,NA,9999,9999
vfoi,32784123,Brazil,Mato Grosso,NA,9999,9999
vfoi,32785356,Brazil,Mato Grosso,NA,9999,9999
vfoi,32785933,Brazil,Mato Grosso,NA,9999,9999
vfoi,32789044,Brazil,Minas Gerais,Lima Duarte,9999,9999
vfoi,32789833,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,32791109,Brazil,Mato Grosso,NA,9999,9999
vfoi,32795207,Brazil,Mato Grosso,NA,9999,9999
vfoi,32796779,Brazil,Mato Grosso,NA,9999,9999
vfoi,32798054,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32804918,Brazil,Mato Grosso,NA,9999,9999
vfoi,32805087,Brazil,Sao Paulo,NA,9999,9999
vfoi,32807410,Brazil,Mato Grosso,NA,9999,9999
vfoi,32808285,Brazil,Mato Grosso,NA,9999,9999
vfoi,32808500,Brazil,Mato Grosso,NA,9999,9999
vfoi,32808628,Brazil,Mato Grosso,NA,9999,9999
vfoi,32809606,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,32811528,Brazil,Mato Grosso,NA,9999,9999
vfoi,32812517,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32818621,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32821584,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,32827072,Brazil,Mato Grosso,NA,9999,9999
vfoi,32830666,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32836456,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32849558,Brazil,Sao Paulo,Franco Da Rocha,9999,9999
vfoi,32849766,Brazil,Mato Grosso,NA,9999,9999
vfoi,32858328,Brazil,Mato Grosso,NA,9999,9999
vfoi,32861209,Brazil,Sao Paulo,NA,9999,9999
vfoi,32863933,Brazil,Mato Grosso,NA,9999,9999
vfoi,32865233,Brazil,Mato Grosso,NA,9999,9999
vfoi,32866808,Brazil,Mato Grosso,NA,9999,9999
vfoi,32868743,Brazil,Mato Grosso,NA,9999,9999
vfoi,32871488,Brazil,Mato Grosso,NA,9999,9999
vfoi,32875134,Brazil,Mato Grosso,NA,9999,9999
vfoi,32876013,Brazil,Mato Grosso,NA,9999,9999
vfoi,32880763,Brazil,Minas Gerais,Ouro Preto,9999,9999
vfoi,32882657,Brazil,Mato Grosso,NA,9999,9999
vfoi,32885297,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,32894469,Brazil,Mato Grosso,NA,9999,9999
vfoi,32895159,Brazil,Minas Gerais,NA,9999,9999
vfoi,32896839,Brazil,Minas Gerais,Itamarandiba,9999,9999
vfoi,32902564,Brazil,Mato Grosso,NA,9999,9999
vfoi,32908652,Brazil,Mato Grosso,NA,9999,9999
vfoi,32910643,Brazil,Espirito Santo,Viana,9999,9999
vfoi,32914554,Brazil,Minas Gerais,NA,9999,9999
vfoi,32914656,Brazil,Mato Grosso,NA,9999,9999
vfoi,32917310,Brazil,Mato Grosso,NA,9999,9999
vfoi,32920424,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,32921421,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,32922504,Brazil,Mato Grosso,NA,9999,9999
vfoi,32923084,Brazil,Mato Grosso,NA,9999,9999
vfoi,32930666,Brazil,Mato Grosso,NA,9999,9999
vfoi,32931538,Brazil,Mato Grosso,NA,9999,9999
vfoi,32932136,Brazil,Mato Grosso,NA,9999,9999
vfoi,32934326,Brazil,Mato Grosso,NA,9999,9999
vfoi,32935155,Brazil,Mato Grosso,NA,9999,9999
vfoi,32941854,Brazil,Mato Grosso,NA,9999,9999
vfoi,32942965,Brazil,Mato Grosso,NA,9999,9999
vfoi,32950427,Brazil,Minas Gerais,Moeda,9999,9999
vfoi,32955280,Brazil,Mato Grosso,NA,9999,9999
vfoi,32955951,Brazil,Minas Gerais,Nova Lima,9999,9999
vfoi,32958030,Brazil,Mato Grosso,NA,9999,9999
vfoi,32979282,Brazil,Espirito Santo,Afonso Claudio,9999,9999
vfoi,32979840,Brazil,Minas Gerais,NA,9999,9999
vfoi,32980640,Brazil,Mato Grosso,NA,9999,9999
vfoi,32982855,Brazil,Espirito Santo,Santa Teresa,9999,9999
vfoi,32986270,Brazil,Mato Grosso,NA,9999,9999
vfoi,32989708,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,32990792,Brazil,Espirito Santo,Nova Venecia,9999,9999
vfoi,32992352,Brazil,Mato Grosso,NA,9999,9999
vfoi,32995000,Brazil,Mato Grosso,NA,9999,9999
vfoi,32998941,Brazil,Mato Grosso,NA,9999,9999
vfoi,33000255,Brazil,Mato Grosso,NA,9999,9999
vfoi,33002144,Brazil,Mato Grosso,NA,9999,9999
vfoi,33005802,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,33006031,Brazil,Mato Grosso,NA,9999,9999
vfoi,33006532,Brazil,Sao Paulo,NA,9999,9999
vfoi,33006839,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,33009433,Brazil,Mato Grosso,NA,9999,9999
vfoi,33009673,Brazil,Mato Grosso,NA,9999,9999
vfoi,33012282,Brazil,Mato Grosso,NA,9999,9999
vfoi,33014610,Brazil,Minas Gerais,Aiuruoca,9999,9999
vfoi,33020901,Brazil,Mato Grosso,NA,9999,9999
vfoi,33021950,Brazil,Mato Grosso,NA,9999,9999
vfoi,33024575,Brazil,Mato Grosso,NA,9999,9999
vfoi,33025052,Brazil,Goias,NA,9999,9999
vfoi,33030681,Brazil,Mato Grosso,NA,9999,9999
vfoi,33035948,Brazil,Mato Grosso,NA,9999,9999
vfoi,33038914,Brazil,Mato Grosso,NA,9999,9999
vfoi,33040835,Brazil,Mato Grosso,NA,9999,9999
vfoi,33047382,Brazil,Mato Grosso,NA,9999,9999
vfoi,33047773,Brazil,Mato Grosso,NA,9999,9999
vfoi,33051527,Brazil,Mato Grosso,NA,9999,9999
vfoi,33052901,Brazil,Mato Grosso,NA,9999,9999
vfoi,33058280,Brazil,Mato Grosso,NA,9999,9999
vfoi,33059662,Brazil,Mato Grosso,NA,9999,9999
vfoi,33059968,Brazil,Mato Grosso,NA,9999,9999
vfoi,33060432,Brazil,Minas Gerais,Fervedouro,9999,9999
vfoi,33060946,Brazil,Mato Grosso,NA,9999,9999
vfoi,33067034,Brazil,Mato Grosso,NA,9999,9999
vfoi,33069986,Brazil,Mato Grosso,NA,9999,9999
vfoi,33073324,Brazil,Mato Grosso,NA,9999,9999
vfoi,33074316,Brazil,Mato Grosso,NA,9999,9999
vfoi,33077414,Brazil,Mato Grosso,NA,9999,9999
vfoi,33079871,Brazil,Espirito Santo,Castelo,9999,9999
vfoi,33083634,Brazil,Mato Grosso,NA,9999,9999
vfoi,33087363,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,33088320,Brazil,Sao Paulo,NA,9999,9999
vfoi,33088374,Brazil,Mato Grosso,NA,9999,9999
vfoi,33089554,Brazil,Mato Grosso,NA,9999,9999
vfoi,33091958,Brazil,Mato Grosso,NA,9999,9999
vfoi,33093707,Brazil,Espirito Santo,Afonso Claudio,9999,9999
vfoi,33104008,Brazil,Sao Paulo,NA,9999,9999
vfoi,33104674,Brazil,Mato Grosso,NA,9999,9999
vfoi,33110520,Brazil,Mato Grosso,NA,9999,9999
vfoi,33111194,Brazil,Mato Grosso,NA,9999,9999
vfoi,33114602,Brazil,Minas Gerais,Nova Lima,9999,9999
vfoi,33116360,Brazil,Sao Paulo,NA,9999,9999
vfoi,33118504,Brazil,Mato Grosso,NA,9999,9999
vfoi,33120086,Brazil,Mato Grosso,NA,9999,9999
vfoi,33123158,Brazil,Mato Grosso,NA,9999,9999
vfoi,33124300,Brazil,Mato Grosso,NA,9999,9999
vfoi,33126495,Brazil,Mato Grosso,NA,9999,9999
vfoi,33128215,Brazil,Mato Grosso,NA,9999,9999
vfoi,33128810,Brazil,Mato Grosso,NA,9999,9999
vfoi,33130767,Brazil,Mato Grosso,NA,9999,9999
vfoi,33134479,Brazil,Mato Grosso,NA,9999,9999
vfoi,33139145,Brazil,Mato Grosso,NA,9999,9999
vfoi,33139257,Brazil,Mato Grosso,NA,9999,9999
vfoi,33142721,Brazil,Sao Paulo,Pedregulho,9999,9999
vfoi,33154232,Brazil,Minas Gerais,Nova Lima,9999,9999
vfoi,33158141,Brazil,Mato Grosso,NA,9999,9999
vfoi,33163605,Brazil,Amazonas,NA,9999,9999
vfoi,33174167,Brazil,Mato Grosso,NA,9999,9999
vfoi,33175948,Brazil,Rio Grande do Sul,NA,9999,9999
vfoi,33176919,Brazil,Mato Grosso,NA,9999,9999
vfoi,33178569,Brazil,Mato Grosso,NA,9999,9999
vfoi,33178849,Brazil,Mato Grosso,NA,9999,9999
vfoi,33180961,Brazil,Mato Grosso,NA,9999,9999
vfoi,33182219,Brazil,Mato Grosso,NA,9999,9999
vfoi,33194177,Brazil,Mato Grosso,NA,9999,9999
vfoi,33194255,Brazil,Mato Grosso,NA,9999,9999
vfoi,33196059,Brazil,Mato Grosso,NA,9999,9999
vfoi,33196354,Brazil,Mato Grosso,NA,9999,9999
vfoi,33196605,Brazil,Mato Grosso,NA,9999,9999
vfoi,33198379,Brazil,Mato Grosso,NA,9999,9999
vfoi,33199104,Brazil,Mato Grosso,NA,9999,9999
vfoi,33199188,Brazil,Sao Paulo,Cananeia,-1.00E+11,-173.156
vfoi,33199245,Brazil,Mato Grosso,NA,9999,9999
vfoi,33202333,Brazil,Mato Grosso,NA,9999,9999
vfoi,33205714,Brazil,Mato Grosso,NA,9999,9999
vfoi,33207982,Brazil,Mato Grosso,NA,9999,9999
vfoi,33220136,Brazil,Mato Grosso,NA,9999,9999
vfoi,33227345,Brazil,Mato Grosso,NA,9999,9999
vfoi,33232468,Brazil,Mato Grosso,NA,9999,9999
vfoi,33239143,Brazil,Mato Grosso,NA,9999,9999
vfoi,33244558,Brazil,Mato Grosso,NA,9999,9999
vfoi,33247805,Brazil,Mato Grosso,NA,9999,9999
vfoi,33248852,Brazil,Espirito Santo,Cariacica,9999,9999
vfoi,33249843,Brazil,Mato Grosso,NA,9999,9999
vfoi,33250231,Brazil,Mato Grosso,NA,9999,9999
vfoi,33252066,Brazil,Mato Grosso,NA,9999,9999
vfoi,33252748,Brazil,Mato Grosso,NA,9999,9999
vfoi,33254100,Brazil,Espirito Santo,Santa Leopoldina,9999,9999
vfoi,33261436,Brazil,Minas Gerais,Alto Caparao,9999,9999
vfoi,33262243,Brazil,Mato Grosso,NA,9999,9999
vfoi,33263246,Brazil,Mato Grosso,NA,9999,9999
vfoi,33266900,Brazil,Mato Grosso,NA,9999,9999
vfoi,33267162,Brazil,Mato Grosso,NA,9999,9999
vfoi,33270178,Brazil,Mato Grosso,NA,9999,9999
vfoi,33271565,Brazil,Minas Gerais,Santa Maria Do Salto,9999,9999
vfoi,33275234,Brazil,Mato Grosso,NA,9999,9999
vfoi,33277309,Brazil,Mato Grosso,NA,9999,9999
vfoi,33277746,Brazil,Mato Grosso,NA,9999,9999
vfoi,33278745,Brazil,Mato Grosso,NA,9999,9999
vfoi,33281136,Brazil,Goias,NA,9999,9999
vfoi,33281278,Brazil,Mato Grosso,NA,9999,9999
